;tweetid;stance;topic;hate;sentiment
5028;1278227323746160641;AGAINST;fauci;hate_speech;neg
5029;1281976109551226880;AGAINST;fauci;neither;neg
5030;1290266075456606208;AGAINST;fauci;neither;neg
5031;1280738369052594176;AGAINST;fauci;neither;other
5032;1290005758617120768;AGAINST;fauci;neither;neg
5033;1286488849963577344;AGAINST;fauci;neither;neg
5034;1290747397627289606;AGAINST;fauci;offensive_language;neg
5035;1256294561506189312;AGAINST;fauci;neither;neg
5036;1249442776502145024;AGAINST;fauci;hate_speech;neg
5037;1268967830277566464;AGAINST;fauci;neither;neg
5038;1249500903603875840;AGAINST;fauci;neither;neg
5039;1283715630445867008;AGAINST;fauci;neither;neg
5040;1289781552822411265;AGAINST;fauci;hate_speech;neg
5041;1289674355081764864;AGAINST;fauci;offensive_language;neg
5042;1249863679106940928;AGAINST;fauci;hate_speech;neg
5043;1247928694779179008;AGAINST;fauci;neither;neg
5044;1276616789942652928;AGAINST;fauci;offensive_language;neg
5045;1283586003081392129;AGAINST;fauci;neither;neg
5046;1281472383195287552;AGAINST;fauci;offensive_language;neg
5047;1260366965333544960;AGAINST;fauci;offensive_language;neg
5048;1286555371579092992;AGAINST;fauci;offensive_language;neg
5049;1278424853486452741;AGAINST;fauci;offensive_language;neg
5050;1281323898487873541;AGAINST;fauci;offensive_language;neg
5051;1281698635546349568;AGAINST;fauci;hate_speech;neg
5052;1289750330712846337;AGAINST;fauci;neither;neg
5053;1256712216591687681;AGAINST;fauci;neither;neg
5054;1289431733444595712;AGAINST;fauci;neither;neg
5055;1289558599824322561;AGAINST;fauci;neither;neg
5056;1284934229369982979;AGAINST;fauci;neither;neg
5057;1283102808481439744;AGAINST;fauci;neither;other
5058;1290644187268947971;AGAINST;fauci;offensive_language;neg
5059;1289762659651313665;AGAINST;fauci;offensive_language;neg
5060;1260365473234989056;AGAINST;fauci;offensive_language;neg
5061;1286476009076690944;AGAINST;fauci;offensive_language;neg
5062;1278044589774045188;AGAINST;fauci;offensive_language;neg
5063;1285478934050557952;AGAINST;fauci;offensive_language;neg
5064;1249712909929910274;AGAINST;fauci;offensive_language;neg
5065;1278289306562560001;AGAINST;fauci;hate_speech;neg
5066;1286692272130514944;AGAINST;fauci;neither;neg
5067;1290377928811991042;AGAINST;fauci;neither;neg
5068;1256217079511945217;AGAINST;fauci;neither;other
5069;1244434135118159873;AGAINST;fauci;neither;neg
5070;1282496994431266817;AGAINST;fauci;offensive_language;neg
5071;1280884276821667841;AGAINST;fauci;offensive_language;neg
5072;1285366809877778434;AGAINST;fauci;offensive_language;neg
5073;1268757567196594179;AGAINST;fauci;offensive_language;neg
5074;1289623318253862912;AGAINST;fauci;neither;neg
5075;1284638520984862722;AGAINST;fauci;hate_speech;neg
5076;1282299433900703744;AGAINST;fauci;offensive_language;neg
5077;1290430296555261952;AGAINST;fauci;neither;neg
5078;1247661496462651394;AGAINST;fauci;offensive_language;neg
5079;1282704113390817280;AGAINST;fauci;neither;neg
5080;1278304659430674432;AGAINST;fauci;neither;neg
5081;1285365105413292032;AGAINST;fauci;offensive_language;neg
5082;1246943687256543233;AGAINST;fauci;offensive_language;neg
5083;1249412422043131906;AGAINST;fauci;offensive_language;neg
5084;1270804821516398594;AGAINST;fauci;neither;neg
5085;1260424483141234695;AGAINST;fauci;hate_speech;neg
5086;1249819805563191297;AGAINST;fauci;offensive_language;neg
5087;1289450131977195522;AGAINST;fauci;neither;neg
5088;1286354441273212934;AGAINST;fauci;neither;neg
5089;1284470801757024257;AGAINST;fauci;neither;neg
5090;1287288070857994241;AGAINST;fauci;offensive_language;neg
5091;1290280675036352513;AGAINST;fauci;neither;neg
5092;1278453157715218434;AGAINST;fauci;neither;neg
5093;1245519066124648448;AGAINST;fauci;offensive_language;other
5094;1287817138405875712;AGAINST;fauci;neither;neg
5095;1281443536861184001;AGAINST;fauci;neither;neg
5096;1286455374183161856;AGAINST;fauci;neither;neg
5097;1287183559539806210;AGAINST;fauci;neither;neg
5098;1256170000026460160;AGAINST;fauci;neither;other
5099;1276276561335824384;AGAINST;fauci;neither;neg
5100;1289733170871414786;AGAINST;fauci;neither;neg
5101;1252749918378307584;AGAINST;fauci;neither;neg
5102;1282106969797603334;AGAINST;fauci;offensive_language;neg
5103;1286882959727960064;AGAINST;fauci;neither;neg
5104;1290288418220421120;AGAINST;fauci;offensive_language;other
5105;1282697251379347456;AGAINST;fauci;offensive_language;neg
5106;1283988603656257537;AGAINST;fauci;neither;neg
5107;1289776666814816258;AGAINST;fauci;offensive_language;neg
5108;1286736032835211266;AGAINST;fauci;offensive_language;neg
5109;1280793864282836993;AGAINST;fauci;offensive_language;neg
5110;1289837797675642880;AGAINST;fauci;offensive_language;neg
5111;1246991654013358080;AGAINST;fauci;neither;neg
5112;1260426365788139521;AGAINST;fauci;offensive_language;neg
5113;1249508677884796928;AGAINST;fauci;neither;neg
5114;1282891944612499457;AGAINST;fauci;offensive_language;neg
5115;1284692814014615554;AGAINST;fauci;offensive_language;neg
5116;1287007821230477319;AGAINST;fauci;offensive_language;neg
5117;1277991507333693440;AGAINST;fauci;neither;pos
5118;1260350339599028227;AGAINST;fauci;neither;neg
5119;1280960700693778435;AGAINST;fauci;offensive_language;neg
5120;1289504366647377920;AGAINST;fauci;neither;neg
5121;1282561087347372034;AGAINST;fauci;neither;neg
5122;1286809290536366080;AGAINST;fauci;offensive_language;neg
5123;1276167722116747267;AGAINST;fauci;neither;neg
5124;1249373895947366402;AGAINST;fauci;offensive_language;neg
5125;1283377379696685057;AGAINST;fauci;neither;neg
5126;1285822321396051969;AGAINST;fauci;neither;neg
5127;1270914009722650624;AGAINST;fauci;neither;neg
5128;1245953722473222145;AGAINST;fauci;offensive_language;neg
5129;1246214470332014592;AGAINST;fauci;hate_speech;neg
5130;1284793263086592001;AGAINST;fauci;hate_speech;neg
5131;1285195865355845633;AGAINST;fauci;neither;neg
5132;1260450777606340613;AGAINST;fauci;offensive_language;neg
5133;1276573979445059585;AGAINST;fauci;offensive_language;neg
5134;1289662246818217984;AGAINST;fauci;neither;neg
5135;1289914046125285379;AGAINST;fauci;neither;neg
5136;1280374397358845952;AGAINST;fauci;offensive_language;neg
5137;1281215325032210432;AGAINST;fauci;neither;neg
5138;1281325382491348996;AGAINST;fauci;neither;neg
5139;1246379167853301760;AGAINST;fauci;neither;neg
5140;1260367952521592837;AGAINST;fauci;offensive_language;other
5141;1248726463316021249;AGAINST;fauci;neither;neg
5142;1253359639720349696;AGAINST;fauci;offensive_language;neg
5143;1289514782064689154;AGAINST;fauci;offensive_language;neg
5144;1286685900609654784;AGAINST;fauci;offensive_language;neg
5145;1278066199797157889;AGAINST;fauci;neither;neg
5146;1249737010203561985;AGAINST;fauci;neither;neg
5147;1281994513209348100;AGAINST;fauci;offensive_language;neg
5148;1290466703298703362;AGAINST;fauci;neither;neg
5149;1278003283739672578;AGAINST;fauci;neither;neg
5150;1253549029541240832;AGAINST;fauci;offensive_language;neg
5151;1285612420543782913;AGAINST;fauci;neither;neg
5152;1286739156404768769;AGAINST;fauci;neither;neg
5153;1246048769654784001;AGAINST;fauci;neither;neg
5154;1289794502551580672;AGAINST;fauci;neither;neg
5155;1289690970225664000;AGAINST;fauci;offensive_language;neg
5156;1268773365302456320;AGAINST;fauci;neither;neg
5157;1282447122080686080;AGAINST;fauci;offensive_language;neg
5158;1289529275935125509;AGAINST;fauci;offensive_language;neg
5159;1282798330066554880;AGAINST;fauci;offensive_language;neg
5160;1249444205971333121;AGAINST;fauci;neither;neg
5161;1284264215784706050;AGAINST;fauci;offensive_language;neg
5162;1260237161669984263;AGAINST;fauci;offensive_language;neg
5163;1257319749995773955;AGAINST;fauci;neither;neg
5164;1282666998858735617;AGAINST;fauci;offensive_language;neg
5165;1269023531150573568;AGAINST;fauci;hate_speech;neg
5166;1290739502533804033;AGAINST;fauci;neither;neg
5167;1282809412063760385;AGAINST;fauci;neither;neg
5168;1289444489006682114;AGAINST;fauci;offensive_language;neg
5169;1280966644060377089;AGAINST;fauci;neither;neg
5170;1289479823455379456;AGAINST;fauci;offensive_language;neg
5171;1285772024137183233;AGAINST;fauci;neither;neg
5172;1289495946661781506;AGAINST;fauci;neither;neg
5173;1281403146414157824;AGAINST;fauci;neither;neg
5174;1289667189646061568;AGAINST;fauci;neither;neg
5175;1246855431038828544;AGAINST;fauci;neither;neg
5176;1255765600116396032;AGAINST;fauci;neither;neg
5177;1283340267991465990;AGAINST;fauci;offensive_language;neg
5178;1285596275430260742;AGAINST;fauci;neither;neg
5179;1249819742220754952;AGAINST;fauci;offensive_language;neg
5180;1284656160453402630;AGAINST;fauci;neither;neg
5181;1281718062413209601;AGAINST;fauci;neither;neg
5182;1283052463294218247;AGAINST;fauci;offensive_language;neg
5183;1280927087835205632;AGAINST;fauci;hate_speech;neg
5184;1280712716081000448;AGAINST;fauci;offensive_language;neg
5185;1282961674408988673;AGAINST;fauci;offensive_language;neg
5186;1257516603371126791;AGAINST;fauci;offensive_language;neg
5187;1289645134087254016;AGAINST;fauci;offensive_language;neg
5188;1268943265488875523;AGAINST;fauci;neither;neg
5189;1269635018378350595;AGAINST;fauci;offensive_language;neg
5190;1282328845681602563;AGAINST;fauci;neither;neg
5191;1281307666871025665;AGAINST;fauci;neither;neg
5192;1290140422078107649;AGAINST;fauci;offensive_language;neg
5193;1289787273643343873;AGAINST;fauci;offensive_language;neg
5194;1252317483706523648;AGAINST;fauci;neither;neg
5195;1289694844516831233;AGAINST;fauci;offensive_language;neg
5196;1285415677097058310;AGAINST;fauci;offensive_language;neg
5197;1259393362479640576;AGAINST;fauci;neither;neg
5198;1247096763611258881;AGAINST;fauci;neither;neg
5199;1289761947005509632;AGAINST;fauci;neither;neg
5200;1290019303232638976;AGAINST;fauci;neither;neg
5201;1289676595532189698;AGAINST;fauci;offensive_language;neg
5202;1290448829444239361;AGAINST;fauci;offensive_language;neg
5203;1289608576080547840;AGAINST;fauci;neither;other
5204;1278510461386928130;AGAINST;fauci;offensive_language;neg
5205;1246159645409972224;AGAINST;fauci;offensive_language;neg
5206;1287025321657729025;AGAINST;fauci;offensive_language;neg
5207;1289635167653335042;AGAINST;fauci;neither;neg
5208;1272880293909856257;AGAINST;fauci;offensive_language;neg
5209;1290812018824445954;AGAINST;fauci;offensive_language;neg
5210;1249681750726410241;AGAINST;fauci;neither;neg
5211;1285965201527853057;AGAINST;fauci;offensive_language;neg
5212;1245922902949670912;AGAINST;fauci;offensive_language;neg
5213;1270913124925952000;AGAINST;fauci;neither;neg
5214;1286112082845413377;AGAINST;fauci;offensive_language;neg
5215;1282907495237853184;AGAINST;fauci;neither;neg
5216;1276525496776286211;AGAINST;fauci;neither;neg
5217;1239283536961601536;AGAINST;fauci;offensive_language;neg
5218;1276361153183023105;AGAINST;fauci;offensive_language;neg
5219;1280260247203074048;AGAINST;fauci;offensive_language;neg
5220;1270719274290577411;AGAINST;fauci;neither;neg
5221;1286671929735286787;AGAINST;fauci;neither;neg
5222;1278153744677511168;AGAINST;fauci;offensive_language;neg
5223;1248700925549711361;AGAINST;fauci;offensive_language;neg
5224;1281414876905209856;AGAINST;fauci;offensive_language;neg
5225;1283269121543569409;AGAINST;fauci;offensive_language;neg
5226;1289700826525491200;AGAINST;fauci;offensive_language;neg
5227;1282796669885722626;AGAINST;fauci;offensive_language;neg
5228;1282565444952457216;AGAINST;fauci;neither;neg
5229;1277987060972949506;AGAINST;fauci;offensive_language;neg
5230;1257551269079613440;AGAINST;fauci;offensive_language;other
5231;1280914488196313088;AGAINST;fauci;neither;neg
5232;1261033463706259456;AGAINST;fauci;offensive_language;neg
5233;1260510422588940288;AGAINST;fauci;offensive_language;neg
5234;1276175691512287232;AGAINST;fauci;offensive_language;neg
5235;1255615307231658002;AGAINST;fauci;offensive_language;neg
5236;1248936496939315200;AGAINST;fauci;neither;neg
5237;1281614358439694336;AGAINST;fauci;neither;neg
5238;1289593463709687810;AGAINST;fauci;offensive_language;neg
5239;1285580210755297281;AGAINST;fauci;offensive_language;neg
5240;1278281579450810369;AGAINST;fauci;neither;neg
5241;1290432168565465088;AGAINST;fauci;offensive_language;neg
5242;1290525574214176768;AGAINST;fauci;neither;neg
5243;1290095831731679233;AGAINST;fauci;offensive_language;neg
5244;1290349367065554945;AGAINST;fauci;offensive_language;neg
5245;1289745190270296064;AGAINST;fauci;neither;neg
5246;1289688394638012416;AGAINST;fauci;offensive_language;neg
5247;1285330591211302915;AGAINST;fauci;neither;neg
5248;1269268776907874304;AGAINST;fauci;offensive_language;neg
5249;1246011881812381697;AGAINST;fauci;hate_speech;neg
5250;1289710642169962496;AGAINST;fauci;neither;neg
5251;1249624996563030016;AGAINST;fauci;offensive_language;neg
5252;1259365640084819968;AGAINST;fauci;offensive_language;neg
5253;1253511187108638720;AGAINST;fauci;offensive_language;neg
5254;1257106378025340929;AGAINST;fauci;neither;neg
5255;1251304691201433600;AGAINST;fauci;offensive_language;neg
5256;1276386930549092352;AGAINST;fauci;offensive_language;neg
5257;1290353941931274240;AGAINST;fauci;neither;neg
5258;1271138320832053250;AGAINST;fauci;neither;neg
5259;1278307354409414656;AGAINST;fauci;neither;neg
5260;1286728339437346818;AGAINST;fauci;offensive_language;neg
5261;1289686528600416258;AGAINST;fauci;neither;neg
5262;1290792402953760768;AGAINST;fauci;offensive_language;neg
5263;1260601986317053957;AGAINST;fauci;neither;neg
5264;1286699339394539520;AGAINST;fauci;hate_speech;neg
5265;1284650718796877824;AGAINST;fauci;neither;neg
5266;1289544217786802183;AGAINST;fauci;neither;neg
5267;1282592322815840263;AGAINST;fauci;neither;neg
5268;1287252827270795264;AGAINST;fauci;neither;neg
5269;1257371914626007044;AGAINST;fauci;neither;neg
5270;1290304918553681921;AGAINST;fauci;offensive_language;neg
5271;1285674072542674945;AGAINST;fauci;neither;neg
5272;1289649683464220673;AGAINST;fauci;neither;neg
5273;1280975671850938369;AGAINST;fauci;neither;neg
5274;1290275251171950592;AGAINST;fauci;hate_speech;neg
5275;1281907714009038852;AGAINST;fauci;neither;neg
5276;1282688657128861696;AGAINST;fauci;offensive_language;neg
5277;1286993021381287938;AGAINST;fauci;offensive_language;neg
5278;1285680877733842950;AGAINST;fauci;offensive_language;neg
5279;1281036470795431936;AGAINST;fauci;neither;other
5280;1286435993206296579;AGAINST;fauci;offensive_language;neg
5281;1280701984157208576;AGAINST;fauci;offensive_language;neg
5282;1282824897664823296;AGAINST;fauci;offensive_language;neg
5283;1270735816503984129;AGAINST;fauci;offensive_language;neg
5284;1276989478528323584;AGAINST;fauci;offensive_language;neg
5285;1278147389161906176;AGAINST;fauci;neither;neg
5286;1246606775886983173;AGAINST;fauci;offensive_language;neg
5287;1278339209728634886;AGAINST;fauci;offensive_language;neg
5288;1289621584152469504;AGAINST;fauci;neither;neg
5289;1281303551252344833;AGAINST;fauci;neither;neg
5290;1278611558441066496;AGAINST;fauci;offensive_language;neg
5291;1289568897503354890;AGAINST;fauci;neither;neg
5292;1260248653740085248;AGAINST;fauci;offensive_language;neg
5293;1284976217960177666;AGAINST;fauci;neither;neg
5294;1278264999459409922;AGAINST;fauci;offensive_language;neg
5295;1284450801533046786;AGAINST;fauci;offensive_language;neg
5296;1281221012550451202;AGAINST;fauci;neither;neg
5297;1290791038978674688;AGAINST;fauci;neither;neg
5298;1251300332652695554;AGAINST;fauci;offensive_language;neg
5299;1261113255323488256;AGAINST;fauci;neither;neg
5300;1286732814625509383;AGAINST;fauci;offensive_language;neg
5301;1286722680071233536;AGAINST;fauci;offensive_language;neg
5302;1257690647013834753;AGAINST;fauci;neither;neg
5303;1289885329231511553;AGAINST;fauci;offensive_language;neg
5304;1282083943345541131;AGAINST;fauci;offensive_language;neg
5305;1286434065852203008;AGAINST;fauci;neither;neg
5306;1284649038927855619;AGAINST;fauci;neither;neg
5307;1247225707849224193;AGAINST;fauci;offensive_language;neg
5308;1278517380474302465;AGAINST;fauci;offensive_language;neg
5309;1289776445569372160;AGAINST;fauci;offensive_language;neg
5310;1260840316027822082;AGAINST;fauci;neither;neg
5311;1289474444805562369;AGAINST;fauci;neither;neg
5312;1283732309246697472;AGAINST;fauci;neither;neg
5313;1286830467287666689;AGAINST;fauci;neither;other
5314;1258020920402358272;AGAINST;fauci;offensive_language;neg
5315;1282756853588545541;AGAINST;fauci;offensive_language;neg
5316;1290828619472871424;AGAINST;fauci;neither;neg
5317;1290006281235730432;AGAINST;fauci;offensive_language;neg
5318;1289696858172878848;AGAINST;fauci;neither;neg
5319;1289563605797498883;AGAINST;fauci;neither;neg
5320;1281341543731716096;AGAINST;fauci;offensive_language;neg
5321;1283400264553082882;AGAINST;fauci;offensive_language;neg
5322;1283400295985422340;AGAINST;fauci;neither;neg
5323;1282669057184010245;AGAINST;fauci;neither;neg
5324;1282048599480770561;AGAINST;fauci;offensive_language;neg
5325;1248444170915713024;AGAINST;fauci;offensive_language;neg
5326;1283132096974921728;AGAINST;fauci;neither;neg
5327;1287181664645517313;AGAINST;fauci;neither;neg
5328;1249820573531697152;AGAINST;fauci;hate_speech;neg
5329;1260925604993437698;AGAINST;fauci;neither;neg
5330;1282065338818080768;AGAINST;fauci;offensive_language;neg
5331;1290295724979060737;AGAINST;fauci;neither;neg
5332;1261143167635619841;AGAINST;fauci;offensive_language;neg
5333;1255636671477026816;AGAINST;fauci;offensive_language;neg
5334;1280770783221108736;AGAINST;fauci;hate_speech;neg
5335;1260784813046263809;AGAINST;fauci;neither;neg
5336;1278401782209753096;AGAINST;fauci;neither;neg
5337;1253792982513463296;NONE;fauci;neither;other
5338;1260257910111813632;NONE;fauci;hate_speech;neg
5339;1289736429652701184;NONE;fauci;hate_speech;neg
5340;1285691175605805057;NONE;fauci;offensive_language;neg
5341;1282478409634009089;NONE;fauci;offensive_language;neg
5342;1287252533937930240;NONE;fauci;neither;pos
5343;1249779258429407233;NONE;fauci;neither;other
5344;1284207763397189635;NONE;fauci;hate_speech;neg
5345;1278377014752432133;NONE;fauci;neither;neg
5346;1289837462097768449;NONE;fauci;offensive_language;neg
5347;1281113675269656576;NONE;fauci;offensive_language;other
5348;1287776948500996098;NONE;fauci;neither;other
5349;1290274656474169346;NONE;fauci;neither;neg
5350;1285308096659636224;NONE;fauci;offensive_language;neg
5351;1283413521997410304;NONE;fauci;offensive_language;neg
5352;1283911608691879938;NONE;fauci;offensive_language;pos
5353;1245369572846235653;NONE;fauci;neither;other
5354;1287029780873912326;NONE;fauci;offensive_language;other
5355;1280566620683935745;NONE;fauci;neither;other
5356;1277067304996679680;NONE;fauci;neither;neg
5357;1288320329518022659;NONE;fauci;neither;neg
5358;1290062357272510464;NONE;fauci;neither;other
5359;1251954060409876482;NONE;fauci;neither;neg
5360;1253693853900713986;NONE;fauci;hate_speech;neg
5361;1286717447245111299;NONE;fauci;neither;pos
5362;1285360740216573952;NONE;fauci;neither;neg
5363;1290379669624074240;NONE;fauci;neither;other
5364;1288090929375698944;NONE;fauci;neither;neg
5365;1284168747281010689;NONE;fauci;offensive_language;neg
5366;1283177252327313409;NONE;fauci;offensive_language;neg
5367;1261235633403637760;NONE;fauci;neither;neg
5368;1282832522187923457;NONE;fauci;offensive_language;pos
5369;1282527856229261312;NONE;fauci;offensive_language;other
5370;1249734028128915458;NONE;fauci;neither;neg
5371;1281431403159322625;NONE;fauci;offensive_language;neg
5372;1281028699547148289;NONE;fauci;neither;other
5373;1260714335266959360;NONE;fauci;offensive_language;neg
5374;1249868308414967809;NONE;fauci;neither;neg
5375;1280463499655655424;NONE;fauci;hate_speech;neg
5376;1270845174323859457;NONE;fauci;neither;other
5377;1277337645862002688;NONE;fauci;offensive_language;neg
5378;1289727003466194944;NONE;fauci;offensive_language;neg
5379;1282832023305035778;NONE;fauci;neither;other
5380;1248369323753836544;NONE;fauci;offensive_language;other
5381;1289646329673768960;NONE;fauci;neither;neg
5382;1260550294271922180;NONE;fauci;offensive_language;other
5383;1286490691774722049;NONE;fauci;neither;neg
5384;1282901188074180608;NONE;fauci;offensive_language;neg
5385;1280981514227003399;NONE;fauci;neither;neg
5386;1289786814492848128;NONE;fauci;offensive_language;neg
5387;1249729560540823552;NONE;fauci;offensive_language;neg
5388;1290783208242655232;NONE;fauci;offensive_language;other
5389;1283552950577553409;NONE;fauci;offensive_language;neg
5390;1261030614322622465;NONE;fauci;offensive_language;other
5391;1282528125386186755;NONE;fauci;neither;neg
5392;1261367429537525760;NONE;fauci;offensive_language;neg
5393;1290871049282891782;NONE;fauci;neither;neg
5394;1241877962129096706;NONE;fauci;neither;neg
5395;1290714618680221698;NONE;fauci;offensive_language;neg
5396;1282770454974013441;NONE;fauci;neither;neg
5397;1282831951745953792;NONE;fauci;offensive_language;neg
5398;1289737986087755781;NONE;fauci;neither;neg
5399;1283758066505318401;NONE;fauci;neither;neg
5400;1282974516914917376;NONE;fauci;offensive_language;neg
5401;1287036457455177728;NONE;fauci;neither;neg
5402;1290446586653351938;NONE;fauci;offensive_language;other
5403;1286843599896760321;NONE;fauci;neither;neg
5404;1276630452527419397;NONE;fauci;neither;neg
5405;1282396745964683265;NONE;fauci;offensive_language;neg
5406;1247857958295425030;NONE;fauci;neither;other
5407;1282548577164828672;NONE;fauci;neither;other
5408;1281027340387090433;NONE;fauci;neither;neg
5409;1278526368423260163;NONE;fauci;neither;neg
5410;1284279796453855233;NONE;fauci;offensive_language;neg
5411;1260251360030715905;NONE;fauci;offensive_language;neg
5412;1271128172944334848;NONE;fauci;offensive_language;neg
5413;1247396864535781376;NONE;fauci;offensive_language;other
5414;1282511599614468097;NONE;fauci;neither;other
5415;1290441682656399360;NONE;fauci;neither;neg
5416;1282634647160139776;NONE;fauci;neither;pos
5417;1260881505288675329;NONE;fauci;neither;neg
5418;1283929978179145734;NONE;fauci;neither;other
5419;1285040404727869441;NONE;fauci;neither;other
5420;1282829116119478272;NONE;fauci;neither;neg
5421;1286774695233282048;NONE;fauci;neither;neg
5422;1284835377220595713;NONE;fauci;offensive_language;neg
5423;1286715651655163904;NONE;fauci;hate_speech;neg
5424;1281038299247906825;NONE;fauci;neither;neg
5425;1289761306841513984;NONE;fauci;offensive_language;pos
5426;1290098503599788032;NONE;fauci;neither;other
5427;1260221973596188672;NONE;fauci;neither;other
5428;1278222858666172416;NONE;fauci;offensive_language;neg
5429;1286876219187707905;NONE;fauci;neither;other
5430;1283206272179994633;NONE;fauci;neither;neg
5431;1287968112441208833;NONE;fauci;offensive_language;neg
5432;1283767273354862595;NONE;fauci;neither;neg
5433;1268619008732872705;NONE;fauci;neither;neg
5434;1282896862576431105;NONE;fauci;neither;other
5435;1290643150537658375;NONE;fauci;neither;neg
5436;1252020560458104835;NONE;fauci;offensive_language;pos
5437;1283192128630394880;NONE;fauci;offensive_language;neg
5438;1283555082928181248;NONE;fauci;offensive_language;neg
5439;1282646609298325504;NONE;fauci;neither;neg
5440;1278202474168324096;NONE;fauci;offensive_language;neg
5441;1286233175677698049;NONE;fauci;offensive_language;neg
5442;1281910645852721154;NONE;fauci;neither;neg
5443;1289226557244940288;NONE;fauci;hate_speech;neg
5444;1290696591263895569;NONE;fauci;neither;other
5445;1286462823678214146;NONE;fauci;offensive_language;neg
5446;1281999688485556228;NONE;fauci;offensive_language;neg
5447;1283564105782013952;NONE;fauci;offensive_language;neg
5448;1260181746269601793;NONE;fauci;neither;other
5449;1286129933849210881;NONE;fauci;neither;pos
5450;1285719710198370304;NONE;fauci;neither;neg
5451;1249751060480221184;NONE;fauci;offensive_language;other
5452;1249719150039179271;NONE;fauci;neither;neg
5453;1276182755873894401;NONE;fauci;neither;neg
5454;1246924284775325696;NONE;fauci;neither;neg
5455;1248621354368159747;NONE;fauci;offensive_language;other
5456;1289671585264054272;NONE;fauci;neither;other
5457;1282103229766131715;NONE;fauci;neither;other
5458;1289673843666120704;NONE;fauci;hate_speech;neg
5459;1289192178825166848;NONE;fauci;neither;neg
5460;1281791493913538567;NONE;fauci;neither;neg
5461;1285668521096208390;NONE;fauci;offensive_language;neg
5462;1245717435736625154;NONE;fauci;neither;other
5463;1290647705333698560;NONE;fauci;offensive_language;neg
5464;1284815137933873154;NONE;fauci;neither;other
5465;1253104752507961344;NONE;fauci;neither;other
5466;1283253811042062337;NONE;fauci;hate_speech;neg
5467;1280399187746545664;NONE;fauci;neither;neg
5468;1281337144938815489;NONE;fauci;offensive_language;neg
5469;1289962341405081602;NONE;fauci;hate_speech;neg
5470;1249788888845103105;NONE;fauci;neither;neg
5471;1290014920495345665;NONE;fauci;neither;neg
5472;1289878435276271617;NONE;fauci;neither;pos
5473;1276571240237395971;NONE;fauci;neither;neg
5474;1284843309953769472;NONE;fauci;hate_speech;pos
5475;1246936495031758852;NONE;fauci;neither;neg
5476;1289753714605977600;NONE;fauci;offensive_language;other
5477;1268013325138497538;NONE;fauci;neither;other
5478;1253194222703767552;NONE;fauci;neither;neg
5479;1282844825079799808;NONE;fauci;neither;neg
5480;1289679752672903169;NONE;fauci;neither;neg
5481;1283586755028025344;NONE;fauci;offensive_language;neg
5482;1253436625159364610;NONE;fauci;hate_speech;other
5483;1252832592878923777;NONE;fauci;offensive_language;neg
5484;1285248786403475462;NONE;fauci;neither;neg
5485;1283924890555428864;NONE;fauci;neither;neg
5486;1284671105748344835;NONE;fauci;neither;other
5487;1283149132878807040;NONE;fauci;offensive_language;pos
5488;1289571864725970944;NONE;fauci;neither;neg
5489;1286334366877179905;NONE;fauci;offensive_language;neg
5490;1246199357881401345;NONE;fauci;neither;other
5491;1289715263433302017;NONE;fauci;hate_speech;other
5492;1249690265037737986;NONE;fauci;offensive_language;neg
5493;1289744805174505472;NONE;fauci;neither;neg
5494;1285248680161873920;NONE;fauci;offensive_language;neg
5495;1284686123147694080;NONE;fauci;neither;neg
5496;1284292758996475905;NONE;fauci;hate_speech;neg
5497;1260264797398085632;NONE;fauci;neither;other
5498;1289643190690041856;NONE;fauci;offensive_language;neg
5499;1283258110317137921;NONE;fauci;offensive_language;other
5500;1288943661183508481;NONE;fauci;hate_speech;neg
5501;1268502264391573505;NONE;fauci;neither;neg
5502;1288279505505746944;NONE;fauci;hate_speech;other
5503;1283298517717524482;NONE;fauci;offensive_language;neg
5504;1282832093794332674;NONE;fauci;neither;neg
5505;1277626436011130885;NONE;fauci;offensive_language;neg
5506;1255655834908057602;NONE;fauci;offensive_language;neg
5507;1260244500754006016;NONE;fauci;neither;other
5508;1283559597861552128;NONE;fauci;neither;neg
5509;1248088359865438208;NONE;fauci;offensive_language;other
5510;1290427210193612805;NONE;fauci;neither;neg
5511;1285367651120762880;NONE;fauci;offensive_language;neg
5512;1285688080868028416;NONE;fauci;neither;other
5513;1281458207584669696;NONE;fauci;neither;neg
5514;1283412506275348481;NONE;fauci;neither;neg
5515;1260221152556957698;NONE;fauci;offensive_language;neg
5516;1260218236299337729;NONE;fauci;neither;neg
5517;1282433922022899713;NONE;fauci;offensive_language;other
5518;1253097222897532937;NONE;fauci;neither;other
5519;1260391907651399683;NONE;fauci;neither;neg
5520;1285326954053267456;NONE;fauci;neither;neg
5521;1290524108443328518;NONE;fauci;hate_speech;neg
5522;1281411550469922817;NONE;fauci;neither;neg
5523;1290068401717514240;NONE;fauci;neither;neg
5524;1290243215136710658;NONE;fauci;neither;other
5525;1294007440992870401;NONE;fauci;neither;pos
5526;1287555371620425729;NONE;fauci;neither;neg
5527;1281358345899667456;NONE;fauci;offensive_language;neg
5528;1289729744993280000;NONE;fauci;neither;other
5529;1290589954754719746;NONE;fauci;offensive_language;neg
5530;1283502839487242256;NONE;fauci;hate_speech;neg
5531;1282799320396333057;NONE;fauci;offensive_language;neg
5532;1284899533479194626;NONE;fauci;neither;neg
5533;1277401028980178944;NONE;fauci;offensive_language;neg
5534;1245128836938858496;NONE;fauci;neither;other
