;tweetid;stance;temporal;hate;sentiment
7019;1499008684944330752;believe;future;neither;neutral
7020;1499014327742996483;believe;future;neither;neutral
7021;1499027430220218369;believe;future;neither;positive
7022;1499040338912161798;believe;future;neither;positive
7023;1499040683826503681;believe;future;offensive_language;positive
7024;1499051716142063618;believe;future;offensive_language;positive
7025;1499082956266250245;believe;past;neither;positive
7026;1499083868716077072;believe;future;neither;neutral
7027;1499086320630644741;believe;future;neither;neutral
7028;1499107679377268739;believe;present;neither;positive
7029;1499124051691905030;believe;past;offensive_language;neutral
7030;1499132770538373127;believe;future;neither;positive
7031;1499158032357502977;believe;future;neither;positive
7032;1499244231407583234;believe;future;neither;neutral
7033;1499251750930321410;believe;future;neither;neutral
7034;1499258631279157249;believe;future;offensive_language;neutral
7035;1499270702863683592;believe;present;neither;positive
7036;1499279248703377408;believe;future;offensive_language;neutral
7037;1499292429698187265;believe;future;neither;positive
7038;1499295335536943105;believe;past;neither;neutral
7039;1499301580599922688;believe;future;neither;neutral
7040;1499317110081789956;believe;future;neither;neutral
7041;1499339058635591681;believe;future;neither;neutral
7042;1499341423442812928;believe;future;neither;neutral
7043;1499345675858890761;believe;future;neither;positive
7044;1499348152213667842;believe;future;neither;positive
7045;1499362503721205761;believe;future;neither;neutral
7046;1499369289337421824;believe;past;offensive_language;neutral
7047;1499375345232797696;believe;future;neither;positive
7048;1499376871024185345;believe;future;neither;positive
7049;1499399196604043264;believe;future;neither;neutral
7050;1499415161936957443;believe;past;neither;neutral
7051;1499415733813616641;believe;past;offensive_language;positive
7052;1499420510404464649;believe;present;neither;positive
7053;1499420670228316163;believe;future;neither;positive
7054;1499423742719676416;believe;future;neither;neutral
7055;1499435713871290368;believe;present;neither;positive
7056;1499440976724729863;believe;future;neither;neutral
7057;1499447855332868109;believe;future;neither;neutral
7058;1499464816859447296;believe;future;neither;positive
7059;1499477139648921605;believe;future;offensive_language;neutral
7060;1499495851688964099;believe;future;neither;positive
7061;1499503335690235910;believe;future;neither;neutral
7062;1499503503202566154;believe;future;neither;neutral
7063;1499534125723697152;believe;future;neither;neutral
7064;1499539265285283841;believe;future;neither;neutral
7065;1499566249000456193;believe;future;neither;neutral
7066;1499569454744752129;believe;future;neither;neutral
7067;1499610574530899972;believe;future;neither;neutral
7068;1499659438009249792;believe;present;offensive_language;positive
7069;1499672053707939848;believe;future;neither;neutral
7070;1499678338914439168;believe;present;neither;positive
7071;1499706907661312005;believe;future;neither;neutral
7072;1499709929963536386;believe;future;neither;neutral
7073;1499718437660209162;believe;future;neither;neutral
7074;1499726948657991682;believe;future;neither;neutral
7075;1499727744158117889;believe;future;neither;positive
7076;1499739083454746628;believe;future;neither;positive
7077;1499745463314100224;believe;future;neither;neutral
7078;1499748533431320582;believe;future;neither;positive
7079;1499760124054835203;believe;present;neither;positive
7080;1499791117520453634;believe;future;neither;neutral
7081;1499795188897628160;believe;future;offensive_language;neutral
7082;1499799465464455169;believe;future;neither;positive
7083;1499804745468309504;believe;past;neither;neutral
7084;1499832692166340615;believe;future;neither;positive
7085;1499839736995016704;believe;past;neither;neutral
7086;1499846586255351808;believe;past;neither;neutral
7087;1499858381846110208;believe;present;neither;positive
7088;1499876269529440259;believe;future;neither;neutral
7089;1499893046887911427;believe;future;neither;neutral
7090;1499927857182691334;believe;future;neither;neutral
7091;1499960876362833921;believe;future;neither;neutral
7092;1499962950550917121;believe;future;neither;neutral
7093;1499978031892365315;believe;past;neither;neutral
7094;1500102173560029193;believe;future;neither;neutral
7095;1500123124930650112;believe;future;neither;positive
7096;1500123503730831360;believe;future;neither;positive
7097;1500124264250462213;believe;future;neither;positive
7098;1500125093351108615;believe;future;neither;positive
7099;1500144144274104321;believe;future;neither;neutral
7100;1500149369303146504;believe;future;offensive_language;positive
7101;1500157538943188993;believe;present;neither;positive
7102;1500167782209622019;believe;future;neither;positive
7103;1500180468725080069;believe;future;neither;neutral
7104;1500191511564091393;believe;future;neither;neutral
7105;1500193744678653952;believe;future;neither;positive
7106;1500217847821262851;believe;future;offensive_language;neutral
7107;1500220217615519745;believe;present;neither;positive
7108;1500221635256729601;believe;future;neither;positive
7109;1500231933674258433;believe;future;neither;neutral
7110;1500263710174203905;believe;future;neither;positive
7111;1500274856146919430;believe;future;neither;positive
7112;1500278362463346690;believe;future;neither;positive
7113;1500314945157832705;believe;present;neither;positive
7114;1500327719950639109;believe;future;neither;neutral
7115;1500351942245060613;believe;present;offensive_language;positive
7116;1500354819441127425;believe;future;neither;neutral
7117;1500410846442565632;believe;future;neither;neutral
7118;1500415309005656064;believe;future;neither;neutral
7119;1500431178414931974;believe;future;offensive_language;positive
7120;1500437540935016452;believe;future;neither;neutral
7121;1500474171020697600;believe;past;neither;neutral
7122;1500498555269795843;believe;past;offensive_language;positive
7123;1500500981167149059;believe;future;neither;neutral
7124;1500516588302344193;believe;future;neither;positive
7125;1500520180702711824;believe;future;neither;positive
7126;1500520580252061698;believe;future;neither;positive
7127;1500525268762447873;believe;future;neither;neutral
7128;1500528455124930566;believe;future;neither;neutral
7129;1500547895174512643;believe;future;neither;positive
7130;1500554218385645571;believe;future;neither;neutral
7131;1500556984902643712;believe;present;neither;positive
7132;1500602272652292100;believe;past;neither;neutral
7133;1500649948030726144;believe;future;neither;neutral
7134;1500662602204323840;believe;future;neither;positive
7135;1500699873972162562;believe;past;offensive_language;neutral
7136;1500750031586226176;believe;future;neither;neutral
7137;1500770794925928451;believe;future;neither;neutral
7138;1500774494473887751;believe;present;neither;positive
7139;1500856278809288712;believe;future;neither;positive
7140;1500862658643324932;believe;future;neither;neutral
7141;1500884868850499587;believe;future;offensive_language;positive
7142;1500889885040853004;believe;future;neither;positive
7143;1500902578300731392;believe;future;neither;neutral
7144;1500921627172868096;believe;future;neither;positive
7145;1500928526727323648;believe;future;neither;neutral
7146;1500940656272805890;believe;future;neither;neutral
7147;1500947485035876353;believe;future;neither;positive
7148;1500953138299289604;believe;future;offensive_language;positive
7149;1500955393421365256;believe;future;neither;neutral
7150;1500987690153824260;believe;future;neither;neutral
7151;1501002615584604160;believe;future;hate_speech;neutral
7152;1501010436292247552;believe;future;neither;positive
7153;1501015092766203906;believe;future;neither;neutral
7154;1501052281164566532;believe;future;neither;neutral
7155;1501054526581014529;believe;future;neither;positive
7156;1501059177648902145;believe;future;neither;neutral
7157;1501078390014869504;believe;future;neither;positive
7158;1501098362829156357;believe;future;neither;neutral
7159;1501125606767013891;believe;present;neither;positive
7160;1501128530448601092;believe;future;neither;neutral
7161;1501136650952491013;believe;present;neither;positive
7162;1501154797365661709;believe;future;neither;positive
7163;1501160291312222209;believe;future;neither;neutral
7164;1501187591596650496;believe;future;neither;positive
7165;1501194006260326402;believe;future;neither;positive
7166;1501202915159064592;believe;future;neither;neutral
7167;1501203618292281348;believe;future;neither;neutral
7168;1501204032379146240;believe;future;neither;positive
7169;1501208602257805316;believe;past;offensive_language;neutral
7170;1501210184391467012;believe;future;neither;neutral
7171;1501217415216119818;believe;future;neither;positive
7172;1501217572796178435;believe;future;neither;neutral
7173;1501232076137250819;believe;future;neither;positive
7174;1501241659404832769;believe;future;neither;neutral
7175;1501243326309224454;believe;future;neither;positive
7176;1501250145001689091;believe;future;neither;neutral
7177;1501252064709685254;believe;past;offensive_language;neutral
7178;1501255661811814407;believe;future;neither;positive
7179;1501256024975495178;believe;past;offensive_language;neutral
7180;1501257504411439104;believe;past;neither;neutral
7181;1501260064962662400;believe;future;neither;positive
7182;1501260478122643466;believe;future;neither;neutral
7183;1501263766398246912;believe;future;neither;neutral
7184;1501267091382579204;believe;future;neither;positive
7185;1501273121986334722;believe;future;offensive_language;neutral
7186;1501286299415851012;believe;present;neither;positive
7187;1501292775484100611;believe;future;neither;neutral
7188;1501293572372455432;believe;future;neither;neutral
7189;1501294696764747784;believe;future;neither;neutral
7190;1501319135732637706;believe;past;neither;neutral
7191;1501341272832884738;believe;future;offensive_language;neutral
7192;1501356631526985728;believe;future;neither;positive
7193;1501361695842656257;believe;past;neither;neutral
7194;1501368825136271361;believe;past;offensive_language;positive
7195;1501378732300193794;believe;future;neither;positive
7196;1501409164886749189;believe;future;neither;neutral
7197;1501410469256384514;believe;future;offensive_language;neutral
7198;1501423876403830789;believe;future;neither;neutral
7199;1501434215811981315;believe;future;neither;positive
7200;1501435336580538372;believe;past;neither;positive
7201;1501467582892752898;believe;future;neither;positive
7202;1501481017483599874;believe;future;neither;neutral
7203;1501499011290828804;believe;future;neither;positive
7204;1501516657696587776;believe;future;neither;neutral
7205;1501519805857374208;believe;future;neither;neutral
7206;1501524842411171845;believe;future;neither;positive
7207;1501531424087687176;believe;present;neither;positive
7208;1501537430259879940;believe;future;neither;positive
7209;1501569672415625218;believe;future;neither;neutral
7210;1501571716782469124;believe;future;neither;neutral
7211;1501575290585337865;believe;future;neither;neutral
7212;1501588921129611265;believe;future;neither;positive
7213;1501603613596135430;believe;future;neither;neutral
7214;1501614345536651265;believe;future;neither;neutral
7215;1501624838326263815;believe;future;neither;neutral
7216;1501631942197923857;believe;future;neither;neutral
7217;1501633463895666693;believe;future;neither;neutral
7218;1501643855225045002;believe;future;neither;neutral
7219;1501650333038043139;believe;future;neither;positive
7220;1501654980163420161;believe;future;neither;neutral
7221;1501666277445750789;believe;present;neither;positive
7222;1501677615509229570;believe;future;neither;neutral
7223;1501712418170609667;believe;future;neither;neutral
7224;1501715790424334336;believe;future;offensive_language;neutral
7225;1501727559284781057;believe;future;neither;positive
7226;1501729611465441282;believe;past;offensive_language;positive
7227;1501734799031123968;believe;future;hate_speech;neutral
7228;1501763926933053447;believe;future;neither;neutral
7229;1501777807814402052;believe;future;neither;neutral
7230;1501793348926935041;believe;future;offensive_language;neutral
7231;1501821687511277569;believe;future;neither;neutral
7232;1501831722303995906;believe;future;neither;neutral
7233;1501836399766478848;believe;future;neither;neutral
7234;1501863122331648000;believe;future;neither;positive
7235;1501865783168839680;believe;future;offensive_language;neutral
7236;1501871205846065152;believe;future;neither;neutral
7237;1501873891857559552;believe;future;neither;neutral
7238;1501883544137875458;believe;future;offensive_language;positive
7239;1501913842321924104;believe;past;neither;positive
7240;1501919282468470784;believe;future;neither;positive
7241;1501968386812628992;believe;present;neither;positive
7242;1501979084271796233;believe;future;neither;neutral
7243;1501988838578835461;believe;future;neither;neutral
7244;1501990948074577932;believe;future;offensive_language;positive
7245;1501993760493907969;believe;present;neither;positive
7246;1502009540648259588;believe;future;neither;neutral
7247;1502021745502425088;believe;future;neither;neutral
7248;1502023171473838080;believe;past;neither;neutral
7249;1502025126438604801;believe;future;offensive_language;neutral
7250;1502025972098678785;believe;future;neither;neutral
7251;1502049313442181123;believe;present;offensive_language;positive
7252;1502058835028193304;believe;present;neither;positive
7253;1502063036328198148;believe;future;neither;neutral
7254;1502067921849393161;believe;future;neither;neutral
7255;1502093874948612099;believe;future;neither;neutral
7256;1502100519648698368;believe;future;neither;positive
7257;1502121383488557056;believe;present;neither;positive
7258;1502149130528833543;believe;past;neither;neutral
7259;1502160852098555908;believe;future;neither;neutral
7260;1502188633977241601;believe;future;neither;positive
7261;1502203917748535297;believe;present;neither;positive
7262;1502209443827576834;believe;past;neither;positive
7263;1502223660358463492;believe;future;neither;neutral
7264;1502232489380794368;believe;future;offensive_language;neutral
7265;1502263692821360650;believe;future;neither;neutral
7266;1502356381017333760;believe;future;neither;neutral
7267;1502356948255084545;believe;future;neither;neutral
7268;1502368406108090378;believe;past;neither;neutral
7269;1502391045673431043;believe;future;offensive_language;neutral
7270;1502448429573697537;believe;future;neither;neutral
7271;1502452125082685448;believe;future;neither;neutral
7272;1502460789734748164;believe;future;neither;neutral
7273;1502467315488944131;believe;future;neither;neutral
7274;1502476458224414722;believe;future;neither;neutral
7275;1502490300106907655;believe;future;neither;positive
7276;1502528657839083523;believe;future;neither;positive
7277;1502564977844043778;believe;future;neither;positive
7278;1502574449526198272;believe;future;neither;positive
7279;1502612528178016257;believe;future;neither;positive
7280;1502630534115115015;believe;future;neither;neutral
7281;1502676173121531904;believe;future;neither;positive
7282;1502716800504668168;believe;future;neither;positive
7283;1502721590022311942;believe;future;neither;positive
7284;1502724156386906121;believe;future;hate_speech;neutral
7285;1502735376489844743;believe;future;neither;neutral
7286;1502741134929444871;believe;future;offensive_language;positive
7287;1502763503660068869;believe;future;neither;neutral
7288;1502794711756845056;believe;past;offensive_language;neutral
7289;1502795773628456961;believe;future;offensive_language;neutral
7290;1502796625130897415;believe;future;offensive_language;neutral
7291;1502797122688626689;believe;future;offensive_language;neutral
7292;1502797283825356801;believe;past;offensive_language;neutral
7293;1502797341505380355;believe;future;offensive_language;neutral
7294;1502797963457810436;believe;future;offensive_language;neutral
7295;1502846832380379136;believe;future;neither;neutral
7296;1502856961943281668;believe;past;neither;positive
7297;1502863956657979394;believe;future;offensive_language;neutral
7298;1502865310239633408;believe;past;neither;neutral
7299;1502905866986483712;believe;future;offensive_language;positive
7300;1502910465550159872;believe;future;neither;positive
7301;1502917458096656385;believe;future;neither;neutral
7302;1502918859287842818;believe;future;offensive_language;neutral
7303;1502925665380683777;believe;future;neither;neutral
7304;1502956172885827586;believe;future;neither;positive
7305;1502957132425089026;believe;future;offensive_language;neutral
7306;1502975886735331331;believe;past;offensive_language;positive
7307;1503018620787462145;believe;present;neither;positive
7308;1503018629427720197;believe;present;neither;positive
7309;1503018632204349443;believe;future;neither;positive
7310;1503018640471252997;believe;future;neither;positive
7311;1503018646200745985;believe;future;offensive_language;positive
7312;1503018649010929664;believe;present;neither;positive
7313;1503018681038639106;believe;present;neither;positive
7314;1503018698818260996;believe;future;neither;positive
7315;1503018722545442820;believe;future;neither;positive
7316;1503018743785422853;believe;future;neither;positive
7317;1503018797900263428;believe;future;offensive_language;positive
7318;1503018813255651328;believe;present;neither;positive
7319;1503018840522862596;believe;future;neither;positive
7320;1503018859095212032;believe;future;neither;positive
7321;1503021151001350150;believe;future;neither;neutral
7322;1503021780750856192;believe;present;neither;positive
7323;1503053359548272643;believe;present;neither;positive
7324;1503056480534245383;believe;future;neither;neutral
7325;1503063515254472708;believe;future;neither;positive
7326;1503105799199023105;believe;future;neither;neutral
7327;1503116773717016576;believe;future;neither;neutral
7328;1503184187976781829;believe;future;neither;neutral
7329;1503184780619227142;believe;past;neither;neutral
7330;1503220109166272517;believe;future;neither;positive
7331;1503225680745545729;believe;present;neither;positive
7332;1503268219599040515;believe;future;neither;neutral
7333;1503292662845435906;believe;future;neither;neutral
7334;1503322712361558016;believe;present;offensive_language;positive
7335;1503347080991068165;believe;future;neither;neutral
7336;1503350928648425478;believe;future;neither;neutral
7337;1503391631906594819;believe;future;neither;positive
7338;1503403268034203654;believe;future;neither;positive
7339;1503406852452896774;believe;future;neither;neutral
7340;1503410132339736579;believe;future;neither;positive
7341;1503412411667148800;believe;future;neither;positive
7342;1503419215855951874;believe;future;hate_speech;neutral
7343;1503425929464344576;believe;present;neither;positive
7344;1503460430026522625;believe;present;neither;positive
7345;1503504118270226432;believe;present;offensive_language;positive
7346;1503510617088573443;believe;future;neither;positive
7347;1503513134048362506;believe;future;neither;neutral
7348;1503514710683103234;believe;past;neither;neutral
7349;1503533229504036867;believe;future;neither;neutral
7350;1503534195435622404;believe;future;neither;neutral
7351;1503536987243892736;believe;future;neither;neutral
7352;1503542169646206976;believe;future;neither;neutral
7353;1503544016545140740;believe;past;neither;neutral
7354;1503553532552790018;believe;future;neither;neutral
7355;1503558367083741188;believe;future;neither;neutral
7356;1503572886162145285;believe;future;neither;neutral
7357;1503573249506095106;believe;future;neither;neutral
7358;1503574463526363137;believe;future;neither;neutral
7359;1503579971440291842;believe;future;neither;positive
7360;1503595867173187588;believe;future;neither;neutral
7361;1503618374139478018;believe;present;neither;positive
7362;1503618951028297728;believe;present;neither;positive
7363;1503631029927653377;believe;future;neither;neutral
7364;1503634237127233536;believe;future;neither;neutral
7365;1503670601373949966;believe;future;neither;neutral
7366;1503681047913025541;believe;future;neither;positive
7367;1503681196693221376;believe;future;neither;neutral
7368;1503693292176822276;believe;future;neither;positive
7369;1503735385326768134;believe;future;neither;neutral
7370;1503736611913314312;believe;past;offensive_language;neutral
7371;1503741347408363529;believe;future;offensive_language;neutral
7372;1503778158348324868;believe;future;neither;positive
7373;1503782601890271233;believe;past;neither;neutral
7374;1503786861201866758;believe;future;neither;neutral
7375;1503800832105627653;believe;future;neither;neutral
7376;1503840877105528833;believe;future;neither;neutral
7377;1503852561396293634;believe;future;neither;neutral
7378;1503889084464336897;believe;future;neither;neutral
7379;1503907187365580801;believe;future;neither;neutral
7380;1503957653034131458;believe;future;offensive_language;positive
7381;1503965062951849986;believe;future;neither;neutral
7382;1503968235221569536;believe;present;neither;positive
7383;1503968778564030464;believe;future;neither;positive
7384;1503973175398473728;believe;present;neither;positive
7385;1503990969196179457;believe;present;neither;positive
7386;1504039697663901701;believe;future;neither;neutral
7387;1504073550210162689;believe;future;neither;positive
7388;1504085343204638722;believe;future;neither;neutral
7389;1504093111257116683;believe;future;offensive_language;neutral
7390;1504100550438268933;believe;future;neither;positive
7391;1504101612062662659;believe;future;offensive_language;positive
7392;1504106641519644673;believe;future;neither;positive
7393;1504114738103472128;believe;future;neither;positive
7394;1504115055507521544;believe;future;offensive_language;neutral
7395;1504120300698546195;believe;present;neither;positive
7396;1504143892664438787;believe;past;neither;neutral
7397;1504150061806141442;believe;future;neither;positive
7398;1504151752056221696;believe;past;neither;neutral
7399;1504162312940183552;believe;past;neither;positive
7400;1504163337206059011;believe;future;offensive_language;neutral
7401;1504193313724723201;believe;future;offensive_language;neutral
7402;1504213820654309380;believe;past;neither;neutral
7403;1504225250547929088;believe;past;hate_speech;positive
7404;1504255276266012674;believe;future;neither;positive
7405;1504271572940382209;believe;future;neither;positive
7406;1504308686763794435;believe;future;offensive_language;neutral
7407;1504315624499122178;believe;future;neither;positive
7408;1504361461313064960;believe;future;offensive_language;neutral
7409;1504368553671237634;believe;future;neither;positive
7410;1504409414085885955;believe;future;neither;positive
7411;1504428732580257792;believe;future;neither;neutral
7412;1504473715257446405;believe;future;neither;neutral
7413;1504477470069690370;believe;future;neither;neutral
7414;1504481230401638400;believe;future;neither;neutral
7415;1504495714277150723;believe;future;neither;positive
7416;1504502228123471874;believe;present;offensive_language;positive
7417;1504508869736865798;believe;future;neither;positive
7418;1504529163767664640;believe;future;neither;neutral
7419;1504531646590054414;believe;past;offensive_language;neutral
7420;1504535799492079629;believe;future;neither;positive
7421;1504543685505081346;believe;future;offensive_language;neutral
7422;1504571372252459008;believe;future;neither;neutral
7423;1504579023619432454;believe;past;neither;neutral
7424;1504597461314154496;believe;future;neither;positive
7425;1504611883151724544;believe;future;neither;neutral
7426;1504614437050757120;believe;future;offensive_language;neutral
7427;1504626106133004289;believe;past;offensive_language;positive
7428;1504661986348478464;believe;future;neither;neutral
7429;1504672884177833984;believe;future;neither;neutral
7430;1504742522010193930;believe;past;neither;positive
7431;1504765694021353472;believe;future;offensive_language;neutral
7432;1504780526254653440;believe;past;offensive_language;neutral
7433;1504781589544411136;believe;future;neither;positive
7434;1504786275093688321;believe;future;offensive_language;neutral
7435;1504825503848402946;believe;future;offensive_language;neutral
7436;1504860786841202689;believe;future;neither;positive
7437;1504868361955590145;believe;future;neither;neutral
7438;1504873462397116418;believe;future;neither;neutral
7439;1504895476981772289;believe;future;neither;positive
7440;1504895728572903425;believe;present;offensive_language;positive
7441;1504929877983735810;believe;past;offensive_language;neutral
7442;1504931428102033413;believe;future;neither;neutral
7443;1504942012465745921;believe;future;neither;neutral
7444;1504942786378072066;believe;future;neither;neutral
7445;1504948505768775684;believe;past;neither;neutral
7446;1504949195622731777;believe;future;neither;positive
7447;1504966014240686085;believe;future;neither;neutral
7448;1504999805390848000;believe;future;neither;neutral
7449;1505010462609473537;believe;future;neither;positive
7450;1505052828628185091;believe;future;neither;neutral
7451;1505076903274721282;believe;future;offensive_language;positive
7452;1505104513308532742;believe;future;offensive_language;positive
7453;1505106935296806912;believe;present;neither;positive
7454;1505120367622377472;believe;future;neither;neutral
7455;1505133540736135174;believe;future;neither;positive
7456;1505159591868436480;believe;future;neither;neutral
7457;1505191164865040384;believe;future;neither;positive
7458;1505227314564677639;believe;future;neither;neutral
7459;1505234787358986243;believe;future;offensive_language;positive
7460;1505259262834061315;believe;future;neither;neutral
7461;1505281101266268162;believe;future;neither;positive
7462;1505297136283439126;believe;future;neither;neutral
7463;1505301092229287936;believe;present;offensive_language;positive
7464;1505324525688344578;believe;future;neither;positive
7465;1505326124947156997;believe;future;neither;positive
7466;1505337020029161480;believe;future;neither;neutral
7467;1505341063539666947;believe;future;neither;neutral
7468;1505366796240494601;believe;present;neither;positive
7469;1505369587944235010;believe;future;neither;neutral
7470;1505390967947374593;believe;present;neither;positive
7471;1505407420251742214;believe;future;offensive_language;neutral
7472;1505429317383303168;believe;past;offensive_language;positive
7473;1505457902026473477;believe;future;neither;neutral
7474;1505517683730694144;believe;future;neither;positive
7475;1505568854918852611;believe;future;offensive_language;neutral
7476;1505602721902206978;believe;present;offensive_language;positive
7477;1505606095636774923;believe;future;offensive_language;neutral
7478;1505621575135076353;believe;past;neither;positive
7479;1505641397331783680;believe;past;neither;neutral
7480;1505646516165251073;believe;future;neither;neutral
7481;1505647501168238600;believe;future;offensive_language;neutral
7482;1505655055642365953;believe;future;neither;positive
7483;1505658361844535296;believe;future;neither;positive
7484;1505667994210340866;believe;future;neither;neutral
7485;1505682713436909568;believe;future;neither;neutral
7486;1505777027223371777;believe;future;neither;positive
7487;1505779540588736512;believe;future;neither;positive
7488;1505792572316262402;believe;past;neither;neutral
7489;1505813144559566848;believe;future;offensive_language;neutral
7490;1505815706830528512;believe;future;neither;positive
7491;1505854454163144704;believe;future;offensive_language;neutral
7492;1505858577260597251;believe;future;neither;neutral
7493;1505861671490834433;believe;past;offensive_language;neutral
7494;1505877127526518786;believe;present;offensive_language;positive
7495;1505937907814735873;believe;future;neither;neutral
7496;1505995157392474119;believe;past;neither;neutral
7497;1505998596117721091;believe;future;offensive_language;neutral
7498;1506026393486135296;believe;future;neither;neutral
7499;1506047112043061248;believe;present;neither;positive
7500;1506069684554194946;believe;future;neither;neutral
7501;1506084943843438592;believe;past;neither;positive
7502;1506126019627032585;believe;future;neither;positive
7503;1506132334277451779;believe;future;offensive_language;positive
7504;1506145906684440580;believe;future;offensive_language;neutral
7505;1506183100795138050;believe;future;neither;neutral
7506;1506201517493309441;believe;future;neither;positive
7507;1506227193445289990;believe;future;neither;neutral
7508;1506236034539040773;believe;past;offensive_language;neutral
7509;1506240173356593160;believe;future;neither;positive
7510;1506244213025161219;believe;future;neither;positive
7511;1506246819071680514;believe;future;neither;positive
7512;1506263530491764748;believe;future;neither;neutral
7513;1506277136243568646;believe;future;neither;neutral
7514;1506277705263816711;believe;future;neither;neutral
7515;1506278490789851142;believe;future;neither;positive
7516;1506287384090099730;believe;future;neither;neutral
7517;1506311758478204935;believe;future;neither;neutral
7518;1506320665275633665;believe;future;neither;neutral
7519;1506345076607401986;believe;future;neither;positive
7520;1506366449685827593;believe;future;neither;neutral
7521;1506383627990536204;believe;future;offensive_language;neutral
7522;1506427919882604549;believe;future;neither;neutral
7523;1506489475744075778;believe;future;neither;neutral
7524;1506527554932383744;believe;future;offensive_language;neutral
7525;1506538329990471680;believe;future;neither;positive
7526;1506538884888465411;believe;future;neither;neutral
7527;1506558699539677186;believe;future;neither;neutral
7528;1506560577094758411;believe;future;neither;positive
7529;1506652315297914880;believe;future;neither;neutral
7530;1506658780657774593;believe;future;neither;positive
7531;1506666044189917191;believe;past;neither;positive
7532;1506697252303114244;believe;future;offensive_language;neutral
7533;1506753926950899712;believe;past;offensive_language;neutral
7534;1506777792414949376;believe;future;neither;neutral
7535;1506829036655362056;believe;past;hate_speech;positive
7536;1506830971563171840;believe;future;neither;neutral
7537;1506850120192884742;believe;past;neither;neutral
7538;1506886657479528454;believe;future;neither;neutral
7539;1506940460811567105;believe;future;neither;neutral
7540;1506963472050970625;believe;future;neither;neutral
7541;1506976987532992512;believe;present;offensive_language;positive
7542;1506992712809168905;believe;future;neither;neutral
7543;1506998465653522435;believe;future;neither;neutral
7544;1507026293300203522;believe;future;offensive_language;positive
7545;1507043501887741961;believe;future;neither;neutral
7546;1507053152524247045;believe;future;neither;neutral
7547;1507063724082970631;believe;present;neither;positive
7548;1507076387332509721;believe;future;neither;neutral
7549;1507087883294818324;believe;present;neither;positive
7550;1507140151427756060;believe;future;offensive_language;neutral
7551;1507144134792220673;believe;present;offensive_language;positive
7552;1507151733730025481;believe;future;neither;neutral
7553;1507170444889423874;believe;future;neither;positive
7554;1507183830226341890;believe;future;neither;neutral
7555;1507196348147281951;believe;present;neither;positive
7556;1507216120339607552;believe;future;neither;neutral
7557;1507224522511962114;believe;future;neither;neutral
7558;1507242310362353665;believe;future;neither;positive
7559;1507253042357620736;believe;future;neither;positive
7560;1507283485488304128;believe;future;neither;positive
7561;1507290026652372995;believe;future;neither;neutral
7562;1507305798246055938;believe;future;neither;neutral
7563;1507322796405403648;believe;future;neither;neutral
7564;1507327512971558917;believe;future;offensive_language;neutral
7565;1507357338830843931;believe;future;neither;positive
7566;1507362338994798593;believe;future;neither;neutral
7567;1507362755598237696;believe;future;neither;positive
7568;1507384930938068994;believe;past;neither;neutral
7569;1507390374033170432;believe;future;neither;neutral
7570;1507415578922823683;believe;future;offensive_language;neutral
7571;1507426238381576193;believe;past;neither;neutral
7572;1507441627064901634;believe;future;neither;neutral
7573;1507456110273433610;believe;future;offensive_language;neutral
7574;1507457005854015492;believe;future;neither;neutral
7575;1507464736153436160;believe;future;neither;positive
7576;1507477262026907655;believe;present;neither;positive
7577;1507479224671563781;believe;future;neither;neutral
7578;1507529344310206474;believe;future;neither;neutral
7579;1507550016122109954;believe;future;neither;neutral
7580;1507556589787566082;believe;future;neither;positive
7581;1507581874452971520;believe;future;offensive_language;neutral
7582;1507611341292556292;believe;future;neither;neutral
7583;1507652619308781571;believe;future;neither;positive
7584;1507656910912516098;believe;future;neither;neutral
7585;1507718483370381315;believe;future;neither;positive
7586;1507743046925840384;believe;future;neither;neutral
7587;1507744493784641536;believe;future;neither;neutral
7588;1507753997549117445;believe;future;neither;neutral
7589;1507771880895578114;believe;future;neither;positive
7590;1507776647516237825;believe;future;neither;neutral
7591;1507804395676712962;believe;future;offensive_language;positive
7592;1507806535749189639;believe;future;neither;neutral
7593;1507817843475243011;believe;future;neither;neutral
7594;1507819197946118151;believe;future;neither;positive
7595;1507849833012293633;believe;future;neither;neutral
7596;1507869314967384070;believe;future;neither;positive
7597;1507887890432684034;believe;future;offensive_language;neutral
7598;1507890437058543617;believe;future;offensive_language;positive
7599;1507896492941529090;believe;future;offensive_language;positive
7600;1507899902030135303;believe;past;neither;neutral
7601;1507904733985460226;believe;past;offensive_language;positive
7602;1507909209807011846;believe;future;offensive_language;neutral
7603;1507942529957720066;believe;future;offensive_language;neutral
7604;1508004409053102080;believe;past;neither;neutral
7605;1508032823642386433;believe;future;neither;neutral
7606;1508039524231749634;believe;present;hate_speech;positive
7607;1508044916915593225;believe;past;neither;neutral
7608;1508086488235393034;believe;present;neither;positive
7609;1508089274842894339;believe;future;neither;neutral
7610;1508120269768077313;believe;future;neither;neutral
7611;1508133808922664962;believe;future;neither;neutral
7612;1508137436983054338;believe;future;neither;positive
7613;1508189460080599045;believe;future;neither;neutral
7614;1508190080325853190;believe;future;neither;neutral
7615;1508207250091003912;believe;future;neither;neutral
7616;1508208445656289289;believe;past;offensive_language;neutral
7617;1508209546392576001;believe;present;neither;positive
7618;1508238697556332547;believe;future;neither;positive
7619;1508241310783877120;believe;future;neither;positive
7620;1508276280374009869;believe;future;neither;neutral
7621;1508293849344479239;believe;future;offensive_language;positive
