;tweetid;topic;stance;hate;sentiment
2655;1202751315543252994;1;1.0;neither;neutral
2656;1205313928521109504;1;-1.0;offensive_language;positive
2657;1205218443835953153;1;1.0;neither;positive
2658;1203365726523817985;2;-1.0;neither;negative
2659;1201515625442500608;1;1.0;neither;neutral
2660;1204996318298562560;3;1.0;neither;positive
2661;1204236170504392704;2;1.0;neither;negative
2662;1203591480226598917;1;0.0;offensive_language;negative
2663;1201040210861182977;1;1.0;neither;positive
2664;1204779452556820489;1;1.0;offensive_language;negative
2665;1205118712443031552;1;0.0;offensive_language;positive
2666;1204363603790516224;1;1.0;neither;negative
2667;1204874890727297024;1;0.0;offensive_language;positive
2668;1205212414624428032;5;1.0;offensive_language;positive
2669;1201066408370724864;1;1.0;neither;neutral
2670;1202625189495767040;1;-1.0;offensive_language;positive
2671;1204648396507746306;3;1.0;neither;neutral
2672;1202882641848160262;4;1.0;neither;positive
2673;1205216966375624705;1;1.0;hate_speech;negative
2674;1201015350071971842;1;1.0;neither;positive
2675;1205290880434765825;2;-1.0;neither;negative
2676;1204798137006788610;1;1.0;neither;neutral
2677;1205235517727498240;1;1.0;neither;positive
2678;1205012695826796544;1;1.0;offensive_language;negative
2679;1203994981330894849;2;1.0;offensive_language;positive
2680;1205102809877827585;1;0.0;neither;negative
2681;1202961726293057536;1;1.0;neither;negative
2682;1201625401174319106;1;1.0;offensive_language;positive
2683;1205124713153994754;1;1.0;offensive_language;positive
2684;1201049160029540352;1;1.0;neither;negative
2685;1204673004019560448;2;1.0;neither;positive
2686;1204506557951676417;1;0.0;neither;positive
2687;1205248525761679366;2;1.0;neither;neutral
2688;1200949780203134976;2;-1.0;offensive_language;negative
2689;1203307366390865920;1;1.0;neither;positive
2690;1205554238706896896;2;1.0;neither;negative
2691;1201190801906077697;1;-1.0;neither;negative
2692;1203243159481987077;1;-1.0;neither;negative
2693;1204094888444186625;2;0.0;offensive_language;negative
2694;1204883049197867009;2;1.0;neither;positive
2695;1202944000992387076;1;1.0;offensive_language;negative
2696;1205496637801426947;1;1.0;offensive_language;negative
2697;1204804384045043713;4;1.0;neither;positive
2698;1204230665442451456;1;1.0;neither;negative
2699;1202985336038711296;1;1.0;neither;negative
2700;1204364141638701056;1;-1.0;neither;negative
2701;1202258335799619584;2;1.0;neither;positive
2702;1204010225579253760;1;1.0;neither;neutral
2703;1205524187990953984;2;1.0;neither;positive
2704;1200977540313169921;1;1.0;neither;positive
2705;1205181720217227265;2;1.0;neither;positive
2706;1201049214438006784;1;0.0;offensive_language;positive
2707;1204280957605314560;1;1.0;neither;positive
2708;1203973422931415040;2;-1.0;neither;positive
2709;1201669237410009088;2;1.0;neither;positive
2710;1205330259337498624;1;1.0;neither;positive
2711;1204765425596284928;1;1.0;neither;negative
2712;1204426475270737920;2;1.0;neither;neutral
2713;1201062890138226688;1;1.0;offensive_language;positive
2714;1202685911923691520;1;1.0;neither;positive
2715;1203809607769964544;1;1.0;offensive_language;positive
2716;1203666759657644034;2;-1.0;neither;negative
2717;1205186817802158080;1;1.0;offensive_language;positive
2718;1204407429020053504;2;-1.0;offensive_language;positive
2719;1204101349820026880;2;1.0;neither;negative
2720;1205283713204051968;1;1.0;neither;negative
2721;1200980600418553856;1;1.0;neither;neutral
2722;1203498374348996609;1;1.0;offensive_language;negative
2723;1201905857707094022;3;1.0;neither;positive
2724;1203498487473754112;2;0.0;neither;neutral
2725;1202918291561472003;4;1.0;neither;negative
2726;1203319522582761472;1;1.0;neither;positive
2727;1203360060715331589;1;0.0;hate_speech;neutral
2728;1202371314813718528;1;1.0;neither;positive
2729;1201886467284443136;1;1.0;offensive_language;positive
2730;1201080129071378432;2;1.0;neither;negative
2731;1205061155397537793;1;1.0;offensive_language;negative
2732;1201415256142053376;3;1.0;offensive_language;negative
2733;1205109233676623872;1;1.0;neither;positive
2734;1204345407691575297;4;1.0;neither;positive
2735;1203292481866960899;4;1.0;neither;neutral
2736;1203777817365889024;1;0.0;neither;positive
2737;1205147532973793281;2;1.0;neither;positive
2738;1201753675586252800;1;1.0;offensive_language;positive
2739;1200973055276785664;1;1.0;neither;positive
2740;1204890106047283202;2;1.0;neither;negative
2741;1205581742465339392;1;1.0;neither;negative
2742;1205580859614490624;1;1.0;neither;positive
2743;1201042959283707904;1;1.0;offensive_language;positive
2744;1202650252374925315;1;1.0;offensive_language;negative
2745;1200930023903027200;1;1.0;offensive_language;positive
2746;1204716455515676677;2;1.0;offensive_language;positive
2747;1201071291568185344;1;1.0;neither;negative
2748;1203068473427025926;1;1.0;neither;positive
2749;1205215594083233792;1;1.0;offensive_language;neutral
2750;1200986836534906880;2;1.0;offensive_language;positive
2751;1205135634685403141;2;1.0;offensive_language;negative
2752;1201057776165896193;1;1.0;neither;negative
2753;1202586019591327744;4;1.0;hate_speech;negative
2754;1202904283655491585;2;1.0;offensive_language;positive
2755;1201043115651547136;1;1.0;neither;positive
2756;1203676352265637888;3;1.0;hate_speech;negative
2757;1202636499537158144;1;1.0;neither;positive
2758;1205603171151884288;2;1.0;neither;negative
2759;1202679759026688000;1;1.0;offensive_language;negative
2760;1200955275471134720;1;1.0;neither;negative
2761;1204556316863127552;2;-1.0;neither;negative
2762;1205204907176976386;5;1.0;neither;neutral
2763;1201054341932683264;2;1.0;offensive_language;neutral
2764;1200974852829499392;1;1.0;neither;negative
2765;1202310129154170882;1;0.0;hate_speech;positive
2766;1200972879631806465;1;1.0;neither;neutral
2767;1200964738445918209;3;1.0;neither;positive
2768;1200938616354004994;2;0.0;neither;positive
2769;1204798255483228160;1;1.0;neither;neutral
2770;1204787817626386432;1;1.0;neither;negative
2771;1203046718033539072;1;1.0;neither;negative
2772;1205424870001131521;2;1.0;offensive_language;negative
2773;1201528371987075074;1;1.0;offensive_language;positive
2774;1203535945275822081;5;-1.0;offensive_language;negative
2775;1201630333491273729;5;-1.0;neither;positive
2776;1205095018148573187;2;1.0;offensive_language;positive
2777;1203607446712918016;1;1.0;neither;negative
2778;1200945828107620353;1;1.0;neither;negative
2779;1201184295676760064;1;1.0;neither;positive
2780;1204135863354978304;1;1.0;neither;positive
2781;1202999493987311617;2;0.0;offensive_language;negative
2782;1204367908928778240;1;1.0;offensive_language;positive
2783;1204319924476399616;1;1.0;neither;negative
2784;1203970866398343168;2;1.0;neither;positive
2785;1201518728548098048;1;1.0;neither;positive
2786;1204843650905235459;1;1.0;neither;negative
2787;1203241596440870912;1;1.0;neither;neutral
2788;1204775123217256451;1;0.0;neither;negative
2789;1204607067459215360;2;1.0;neither;negative
2790;1203874849556439040;3;1.0;offensive_language;negative
2791;1204986901024755712;5;1.0;neither;negative
2792;1203046091110912007;1;1.0;neither;neutral
2793;1203267118495666176;3;1.0;neither;negative
2794;1201025679288127488;1;-1.0;neither;positive
2795;1200990636679352320;4;1.0;neither;negative
2796;1201067473287684096;1;1.0;offensive_language;positive
2797;1203636867830308865;1;1.0;neither;positive
2798;1204589621532712960;5;1.0;neither;negative
2799;1201047823292104705;1;-1.0;neither;negative
2800;1204335547591737345;1;1.0;neither;positive
2801;1203501041213460480;2;1.0;neither;neutral
2802;1201527009224077312;1;-1.0;neither;positive
2803;1200945494618443776;2;1.0;offensive_language;negative
2804;1201052296248999936;1;1.0;neither;positive
2805;1204773814606807040;1;1.0;offensive_language;negative
2806;1202926906393255936;2;1.0;offensive_language;positive
2807;1204901511496683522;2;1.0;offensive_language;negative
2808;1205323555556204544;2;0.0;offensive_language;positive
2809;1200939041618661377;1;0.0;neither;positive
2810;1204494920360161280;2;1.0;offensive_language;negative
2811;1203302236018954240;3;1.0;offensive_language;neutral
2812;1205578376582488073;1;-1.0;neither;positive
2813;1205410066289045504;1;1.0;neither;positive
2814;1204825788857622528;1;1.0;neither;positive
2815;1205068097645957120;1;1.0;offensive_language;positive
2816;1202776159706140673;2;0.0;offensive_language;negative
2817;1201451265429065728;1;1.0;neither;positive
2818;1204394211321225217;1;0.0;neither;positive
2819;1201017867182854149;1;1.0;neither;neutral
2820;1204443924603035648;1;1.0;neither;positive
2821;1201070235530530817;3;1.0;neither;positive
2822;1203885010480254977;2;1.0;offensive_language;neutral
2823;1203655943969542144;3;-1.0;neither;positive
2824;1203458231793856512;2;1.0;neither;positive
2825;1203131137586941952;1;1.0;neither;neutral
2826;1203410852788854784;3;1.0;hate_speech;negative
2827;1201016712033816576;1;1.0;neither;neutral
2828;1204117805563559939;1;0.0;neither;positive
2829;1201032081985294337;1;1.0;neither;positive
2830;1201006775811657728;3;1.0;neither;negative
2831;1200984865069387776;1;-1.0;neither;negative
2832;1202165366258057216;2;1.0;neither;positive
2833;1202978388157386753;1;1.0;neither;negative
2834;1203615201293037568;1;1.0;neither;positive
2835;1200963194157748224;1;1.0;offensive_language;positive
2836;1205412211805560839;3;1.0;hate_speech;neutral
2837;1201064034608369669;4;1.0;neither;positive
2838;1202702701320003584;2;1.0;offensive_language;negative
2839;1201068014692642816;1;1.0;neither;positive
2840;1204768195938258947;1;1.0;offensive_language;positive
2841;1203943138894716930;4;1.0;neither;neutral
2842;1204395376163336192;1;1.0;neither;positive
2843;1201073562091737088;1;0.0;neither;negative
2844;1202926817981669376;3;1.0;offensive_language;negative
2845;1204720539236995072;4;0.0;offensive_language;negative
2846;1200960566698921985;2;1.0;neither;positive
2847;1201026791428775936;1;0.0;hate_speech;negative
2848;1205389739970482176;1;1.0;neither;negative
2849;1205525949510561795;2;0.0;offensive_language;positive
2850;1201460563722805248;1;1.0;neither;negative
2851;1201071291807088640;5;1.0;neither;negative
2852;1201049205160189952;1;1.0;neither;positive
2853;1200945608451854338;2;1.0;neither;neutral
2854;1205511829633617920;2;1.0;offensive_language;positive
2855;1204072089440980992;3;1.0;neither;positive
2856;1204139836665253888;2;1.0;neither;negative
2857;1203459329640161281;2;-1.0;offensive_language;negative
2858;1204329914717155331;1;1.0;neither;neutral
2859;1204196526739918848;2;1.0;neither;negative
2860;1204729455366656000;1;1.0;neither;negative
2861;1204342495376789504;2;1.0;neither;positive
2862;1204019278657273857;1;1.0;neither;positive
2863;1204927984362283009;1;1.0;offensive_language;negative
2864;1205518481346580480;1;1.0;offensive_language;negative
2865;1204889985696055298;2;1.0;offensive_language;negative
2866;1204853662637592577;5;1.0;neither;negative
2867;1203791719596085251;3;-1.0;neither;neutral
2868;1202662645318537217;1;0.0;offensive_language;positive
2869;1201033740316745728;1;1.0;hate_speech;neutral
2870;1200972888863649793;1;-1.0;neither;negative
2871;1200936704116322304;1;1.0;neither;neutral
2872;1205546671179829248;2;-1.0;offensive_language;positive
2873;1204760573935857664;1;0.0;neither;positive
2874;1204089806625660929;1;-1.0;neither;negative
2875;1205131510661177344;2;1.0;hate_speech;negative
2876;1202554953195229184;2;1.0;neither;positive
2877;1204525210868867073;2;1.0;neither;negative
2878;1204722703464316929;1;1.0;neither;positive
2879;1204234981712654336;2;0.0;offensive_language;negative
2880;1205394097831399424;2;1.0;offensive_language;positive
2881;1203851769849241600;2;1.0;neither;neutral
2882;1203184753500815360;3;1.0;neither;negative
2883;1201942551542022145;2;1.0;neither;positive
2884;1202875493441249280;1;0.0;offensive_language;positive
2885;1203621010488123393;1;1.0;neither;positive
2886;1204560886788173824;1;1.0;neither;positive
2887;1203872091134496768;1;1.0;offensive_language;positive
2888;1204136195653095426;2;1.0;neither;positive
2889;1203287802814828544;1;1.0;neither;negative
2890;1204795356694769664;1;1.0;neither;positive
2891;1204221493619462144;2;1.0;neither;positive
2892;1205156287417327628;1;1.0;offensive_language;negative
2893;1200967546360487936;1;-1.0;neither;negative
2894;1200941109360250880;5;1.0;neither;negative
2895;1205259788059324417;2;0.0;offensive_language;positive
2896;1203146025306689536;1;1.0;neither;negative
2897;1200930694559674370;2;1.0;offensive_language;negative
2898;1201024536105410560;4;1.0;neither;negative
2899;1205088039954976768;2;1.0;neither;negative
2900;1202547574894448640;1;1.0;offensive_language;negative
2901;1202590301162004480;2;1.0;offensive_language;neutral
2902;1200935628990345216;1;1.0;neither;positive
2903;1203704435702140928;1;1.0;offensive_language;positive
2904;1204161349393141760;1;1.0;neither;negative
2905;1203597219305316352;1;1.0;neither;positive
2906;1205248195770621952;1;1.0;neither;positive
2907;1204567651110019079;2;1.0;offensive_language;positive
2908;1204619955498450944;3;1.0;neither;negative
2909;1203597214695796737;2;0.0;neither;positive
2910;1202604277488922624;3;1.0;neither;neutral
2911;1203433403460313089;1;-1.0;neither;negative
2912;1205340923128881153;2;1.0;neither;positive
2913;1203662666574827520;1;1.0;neither;negative
2914;1202713928578543616;1;0.0;offensive_language;positive
2915;1204782214006923265;1;1.0;offensive_language;negative
2916;1204817677228883968;1;0.0;neither;neutral
2917;1201370963146727424;1;-1.0;offensive_language;positive
2918;1201070245508734977;1;1.0;neither;positive
2919;1205136406022172673;1;1.0;offensive_language;positive
2920;1204404188412645376;4;1.0;offensive_language;positive
2921;1205300774411988997;1;1.0;offensive_language;positive
2922;1205172713846976512;1;1.0;neither;positive
2923;1205085341234814976;2;-1.0;offensive_language;negative
2924;1204955003590299650;1;1.0;neither;negative
2925;1203288293116391424;1;0.0;neither;positive
2926;1204453282778927108;4;1.0;neither;positive
2927;1204112782494298114;1;-1.0;offensive_language;neutral
2928;1204751864694099969;1;1.0;neither;positive
2929;1205182940717576192;2;1.0;hate_speech;negative
2930;1202231639914504192;2;1.0;neither;negative
2931;1204504735992041472;2;1.0;offensive_language;positive
2932;1205496078927351808;1;0.0;neither;positive
2933;1204899489963806722;2;1.0;offensive_language;positive
2934;1201948938812702722;1;1.0;neither;negative
2935;1204807385811959808;1;1.0;offensive_language;positive
2936;1201522044728434691;2;1.0;neither;positive
2937;1201049207207018496;1;1.0;neither;positive
2938;1203042448097738752;1;-1.0;neither;positive
2939;1205471932612796421;2;1.0;offensive_language;negative
2940;1204102554361253890;2;1.0;neither;positive
2941;1201072709268054016;1;1.0;offensive_language;negative
2942;1201507371773767685;2;1.0;neither;negative
2943;1204408402232954880;2;1.0;neither;negative
2944;1205441696701571082;2;1.0;neither;positive
2945;1201049190836690949;5;1.0;neither;negative
2946;1200934010676924416;1;0.0;neither;negative
2947;1204939563950411776;1;1.0;neither;negative
2948;1204724752889393152;1;1.0;neither;positive
2949;1205539410349047809;1;1.0;offensive_language;negative
2950;1204231869430214656;2;1.0;neither;positive
2951;1203002663635312646;1;0.0;neither;positive
2952;1201228581902409728;1;-1.0;offensive_language;negative
2953;1204753002952679424;5;1.0;offensive_language;negative
2954;1205411077451849728;2;1.0;offensive_language;positive
2955;1203767858825695233;2;1.0;offensive_language;negative
2956;1204015269552828422;1;1.0;neither;positive
2957;1204774057947865089;1;1.0;neither;positive
2958;1204306820421931008;1;1.0;neither;negative
2959;1205177619534241793;1;1.0;neither;neutral
2960;1203688935970476033;2;1.0;neither;positive
2961;1204694192892432384;5;1.0;neither;negative
2962;1205264850743693314;4;1.0;neither;positive
2963;1202598038872690688;3;1.0;offensive_language;positive
2964;1203886608526626817;2;1.0;neither;neutral
2965;1202205917481074689;1;1.0;neither;neutral
2966;1203696114026844160;1;1.0;offensive_language;positive
2967;1203093927307436034;2;1.0;neither;neutral
2968;1204706885879902208;5;1.0;neither;negative
2969;1204799902787739648;1;1.0;offensive_language;negative
2970;1204712333844590592;2;1.0;neither;negative
2971;1203361640844058625;1;1.0;offensive_language;positive
2972;1205509317769781250;1;-1.0;neither;positive
2973;1204553527504359425;5;1.0;offensive_language;negative
2974;1203064937842708480;1;1.0;offensive_language;positive
2975;1201060960699604992;1;-1.0;hate_speech;negative
2976;1201075597516124161;3;1.0;neither;negative
2977;1204620317517209601;5;1.0;neither;negative
2978;1203098699162718208;5;1.0;neither;negative
2979;1204181498603229184;1;1.0;hate_speech;negative
2980;1204111680319320064;2;1.0;offensive_language;positive
2981;1204460772912517120;1;1.0;neither;positive
2982;1203086890108194817;1;1.0;neither;negative
2983;1200950915701719040;1;1.0;neither;neutral
2984;1204900629572988928;1;1.0;offensive_language;positive
2985;1202717959472287744;2;1.0;neither;negative
2986;1205309446269886469;2;1.0;neither;positive
2987;1202875954655375360;1;1.0;neither;positive
2988;1203346613227474946;1;-1.0;neither;neutral
2989;1205244444188061701;5;1.0;neither;neutral
2990;1202398208992915456;1;0.0;neither;positive
2991;1202403284880896000;1;1.0;neither;positive
2992;1205502236375355392;2;1.0;offensive_language;negative
2993;1204757370481651713;4;1.0;neither;positive
2994;1203998485634277376;4;0.0;neither;neutral
2995;1205606966376067073;1;1.0;neither;positive
2996;1201002180997570561;1;-1.0;neither;positive
2997;1203471306152300544;1;0.0;offensive_language;negative
2998;1200936223319248897;1;1.0;neither;positive
2999;1202693792500895744;1;-1.0;offensive_language;positive
3000;1201070046501580800;1;1.0;neither;positive
3001;1204719791937703936;3;1.0;offensive_language;negative
3002;1204269153307123714;5;0.0;offensive_language;positive
3003;1204654025540431872;2;1.0;neither;neutral
3004;1205484288067588096;1;1.0;offensive_language;neutral
3005;1200956521628069888;2;1.0;neither;negative
3006;1205092688942567425;2;1.0;neither;positive
3007;1202748721559166977;4;1.0;neither;neutral
3008;1202448949870841856;1;1.0;neither;negative
3009;1201054624871960577;2;1.0;neither;neutral
3010;1203893951062855681;4;1.0;neither;negative
3011;1201149191189172224;2;1.0;offensive_language;positive
3012;1201073641313558529;1;0.0;neither;positive
3013;1204516119710720001;5;1.0;neither;negative
3014;1201031176875630594;1;0.0;offensive_language;positive
3015;1201328646335557632;1;1.0;neither;negative
3016;1205119533268316160;2;1.0;offensive_language;positive
3017;1201244648536186887;1;1.0;hate_speech;positive
3018;1205130832760971265;2;0.0;neither;negative
3019;1205172003851980800;1;1.0;offensive_language;positive
3020;1204454922239893505;1;-1.0;neither;positive
3021;1203267966420357120;2;1.0;neither;neutral
3022;1202961733360459780;4;1.0;neither;negative
3023;1204938644177465344;2;0.0;neither;positive
3024;1204706506018578439;4;1.0;neither;positive
3025;1203198171213488128;2;1.0;neither;neutral
3026;1203000521176436736;1;1.0;neither;negative
3027;1204253185054928896;1;1.0;neither;positive
3028;1203724367743639557;1;1.0;neither;positive
3029;1205145858309836800;2;1.0;neither;positive
3030;1204430377118507008;2;1.0;hate_speech;negative
3031;1205250234890125312;5;1.0;neither;negative
3032;1203886032145408000;3;1.0;neither;negative
3033;1205562999420928001;4;1.0;neither;positive
3034;1204061252055683072;5;1.0;neither;negative
3035;1202793088621527040;2;1.0;neither;neutral
3036;1204679669166948353;2;1.0;neither;positive
3037;1204412776631820292;2;1.0;offensive_language;positive
3038;1200960450180993024;1;1.0;offensive_language;positive
3039;1202791826605797376;2;0.0;offensive_language;positive
3040;1204908560439660547;2;0.0;offensive_language;positive
3041;1203431972074409986;1;1.0;neither;negative
3042;1204908219149246466;1;1.0;neither;negative
3043;1201072682768445440;1;-1.0;neither;positive
3044;1204717439277125632;2;1.0;offensive_language;positive
3045;1200972944878526464;1;1.0;neither;negative
3046;1205324073334640644;2;1.0;neither;positive
3047;1205043514481856517;1;1.0;neither;negative
3048;1204840083679055875;1;-1.0;offensive_language;positive
3049;1205185218149322754;1;1.0;neither;negative
3050;1201547623838162945;1;-1.0;neither;positive
3051;1200985794820706311;4;1.0;neither;negative
3052;1205222721618993154;1;1.0;offensive_language;negative
3053;1202618111142137856;1;1.0;offensive_language;negative
3054;1205470208753692672;1;1.0;offensive_language;negative
3055;1205223940978667520;2;1.0;neither;negative
3056;1204001586390941701;1;1.0;neither;positive
3057;1202935686602657792;4;1.0;neither;neutral
3058;1205221583318659072;1;1.0;neither;positive
3059;1202903068586627074;1;1.0;offensive_language;positive
3060;1201978647051149314;2;1.0;offensive_language;negative
3061;1204553450111066113;2;1.0;offensive_language;positive
3062;1204489554679472129;1;1.0;neither;neutral
3063;1204590210702405632;3;0.0;neither;neutral
3064;1204820859761897472;1;0.0;offensive_language;positive
3065;1203414229950377985;2;1.0;neither;negative
3066;1201063077099163648;3;1.0;neither;negative
3067;1201507441684492288;2;1.0;offensive_language;neutral
3068;1201049194439618560;3;1.0;neither;positive
3069;1205164812084371456;2;1.0;neither;positive
3070;1202665489991905280;1;1.0;neither;positive
3071;1202436322595491842;1;1.0;offensive_language;positive
3072;1201078484124065792;1;1.0;hate_speech;positive
3073;1204708669243449344;1;1.0;neither;positive
3074;1202789855895273474;5;1.0;neither;negative
3075;1204360450177003520;2;0.0;neither;negative
3076;1201069490169090048;1;0.0;neither;negative
3077;1201286676406054912;2;1.0;offensive_language;positive
3078;1202945045747384320;1;1.0;offensive_language;positive
3079;1201080432730812416;1;1.0;neither;negative
3080;1204971823806337024;1;0.0;offensive_language;negative
3081;1201025711462666240;1;1.0;neither;neutral
3082;1201049196201201664;2;0.0;neither;positive
3083;1204844133241671681;1;1.0;offensive_language;positive
3084;1205054942513451008;1;0.0;offensive_language;positive
3085;1203276189235908609;3;1.0;offensive_language;neutral
3086;1204567860208553984;1;1.0;offensive_language;negative
3087;1204980130583441408;1;1.0;neither;positive
3088;1202220603547230210;1;1.0;neither;negative
3089;1205211084359122954;1;1.0;neither;negative
3090;1202103872074002432;1;1.0;neither;negative
3091;1201035197220831233;1;1.0;neither;positive
3092;1202996517855997955;1;1.0;neither;negative
3093;1205336763557928960;2;1.0;neither;negative
3094;1204830375165464576;1;0.0;offensive_language;neutral
3095;1204525848059162625;2;0.0;offensive_language;negative
3096;1201039233076617216;1;1.0;neither;positive
3097;1203914032710746113;1;1.0;neither;neutral
3098;1204843689253539841;2;1.0;neither;positive
3099;1202931923145953280;1;0.0;neither;positive
3100;1205060011606437888;2;0.0;neither;negative
3101;1204047717133115392;2;1.0;neither;positive
3102;1203055299550220289;1;1.0;neither;neutral
3103;1201060700237565953;1;1.0;neither;negative
3104;1200988943279362049;1;-1.0;offensive_language;negative
3105;1204149594935853056;4;0.0;neither;positive
3106;1204538037234884609;2;1.0;neither;positive
3107;1204774783889616896;1;1.0;offensive_language;neutral
3108;1204031860214554625;1;1.0;hate_speech;negative
3109;1201937443143999488;1;0.0;neither;positive
3110;1200978067973427201;2;1.0;neither;negative
3111;1202724889662251008;1;1.0;neither;negative
3112;1202158527969726464;2;-1.0;neither;negative
3113;1202378802149486592;2;1.0;neither;negative
3114;1205329370702925825;1;0.0;neither;positive
3115;1203625218561982464;2;1.0;neither;negative
3116;1204339937178353664;1;1.0;neither;negative
3117;1201025662192177152;2;1.0;neither;positive
3118;1203017678090358790;2;1.0;neither;positive
3119;1200941728380768256;3;1.0;neither;negative
3120;1204466317786537985;1;0.0;neither;negative
3121;1203343061545365505;5;1.0;neither;negative
3122;1202876518319321088;1;1.0;neither;negative
3123;1202681402078089216;1;1.0;offensive_language;positive
3124;1203855540033474560;1;1.0;neither;negative
3125;1200957799355863047;1;1.0;neither;positive
3126;1204466244939853824;2;1.0;neither;neutral
3127;1204377669963526145;2;1.0;offensive_language;negative
3128;1201013797600673794;1;1.0;offensive_language;positive
3129;1205167926757797888;1;1.0;neither;positive
3130;1202699982635225098;1;0.0;offensive_language;negative
3131;1203497270320271360;1;1.0;neither;positive
3132;1203476370040524800;5;1.0;neither;negative
3133;1205486853752868864;1;1.0;neither;neutral
3134;1204722823379468288;2;1.0;neither;negative
3135;1205489124578385920;1;-1.0;neither;negative
3136;1200953924707962880;1;1.0;neither;positive
3137;1204632898906644481;4;0.0;neither;positive
3138;1205125495794405377;1;1.0;neither;positive
3139;1204167721488977920;1;1.0;neither;positive
3140;1200934749415657472;5;1.0;neither;negative
3141;1200996955062722560;1;1.0;neither;negative
3142;1205540085900496896;2;1.0;neither;positive
3143;1201048297047281664;1;1.0;offensive_language;neutral
3144;1201576614057955329;1;0.0;neither;neutral
3145;1203070901425561600;5;1.0;offensive_language;negative
3146;1201386770618834944;5;1.0;neither;negative
3147;1201533274394370049;1;1.0;offensive_language;negative
3148;1203271785929748483;2;1.0;neither;positive
3149;1202626871340326912;1;1.0;neither;positive
3150;1200929955783180288;1;1.0;neither;negative
3151;1203519915598237697;1;1.0;neither;negative
3152;1202606289857196032;2;1.0;neither;neutral
3153;1203002132925952002;2;0.0;neither;neutral
3154;1202717341634744322;3;1.0;neither;negative
3155;1201068224210767872;2;1.0;neither;negative
3156;1201865056436260866;1;1.0;offensive_language;negative
3157;1202322309274644484;1;1.0;neither;positive
3158;1202188502995292160;1;1.0;neither;negative
3159;1202587880411082759;2;1.0;neither;positive
3160;1205437367395315712;2;1.0;neither;positive
3161;1204158086681964544;1;1.0;neither;negative
3162;1204763264346923011;1;1.0;neither;positive
3163;1200978160164245504;1;1.0;neither;negative
3164;1203298361731899392;1;1.0;neither;positive
3165;1202946755031117825;1;0.0;offensive_language;positive
3166;1201479021520936961;1;1.0;neither;negative
3167;1200954080710905856;3;1.0;neither;negative
3168;1205468439118303233;3;1.0;neither;negative
3169;1204388792746070016;5;1.0;offensive_language;neutral
3170;1202772163423559680;2;1.0;hate_speech;negative
3171;1203724934733803522;1;1.0;neither;negative
3172;1201014609315942401;1;1.0;neither;negative
3173;1202988236810969090;2;1.0;neither;positive
3174;1203368834956177409;2;1.0;offensive_language;positive
3175;1203042177661784065;1;1.0;neither;positive
3176;1201548346328047625;2;1.0;neither;negative
3177;1203272576014925824;1;1.0;neither;neutral
3178;1204000991378432000;1;1.0;neither;positive
3179;1205203309159702528;2;0.0;offensive_language;positive
3180;1203271497571295234;2;1.0;offensive_language;negative
3181;1203079411961978880;1;1.0;offensive_language;negative
3182;1201058044756529152;1;1.0;offensive_language;positive
3183;1204508330334543876;3;0.0;offensive_language;neutral
3184;1202854058702204928;1;0.0;neither;negative
3185;1203325435481927680;2;-1.0;offensive_language;positive
3186;1200992377688797184;4;1.0;neither;positive
3187;1203126971627999238;5;1.0;offensive_language;negative
3188;1205393009329631233;2;-1.0;offensive_language;negative
3189;1204827447423913986;1;1.0;neither;positive
3190;1205176723936931840;2;1.0;offensive_language;positive
3191;1205395518299312129;2;1.0;neither;negative
3192;1203985291498926080;2;1.0;neither;negative
3193;1202653124529287168;1;1.0;neither;positive
3194;1203398554674438144;1;1.0;offensive_language;negative
3195;1203316289286156289;2;0.0;neither;positive
3196;1204600353250897921;1;1.0;offensive_language;positive
3197;1202641581511192576;1;1.0;offensive_language;positive
3198;1204221966430945286;2;1.0;offensive_language;negative
3199;1203193716447404032;1;1.0;offensive_language;negative
3200;1200938431196479488;1;1.0;neither;negative
3201;1201004239201411072;2;1.0;hate_speech;negative
3202;1205456190035124224;1;1.0;offensive_language;positive
3203;1203004705133211648;1;1.0;offensive_language;positive
3204;1205492517476667398;2;1.0;neither;positive
3205;1200953441457262592;1;1.0;offensive_language;negative
3206;1202670791478804480;2;1.0;neither;positive
3207;1205009220250349568;2;1.0;neither;positive
3208;1201158970490130432;5;1.0;neither;negative
3209;1200959947883896832;2;1.0;neither;negative
3210;1203409651372609536;2;1.0;neither;negative
3211;1205160025326440448;1;1.0;neither;negative
3212;1200957204372656129;2;1.0;neither;positive
3213;1203420203461332992;1;1.0;offensive_language;negative
3214;1204883194048217089;1;1.0;offensive_language;positive
3215;1205443002354847744;1;0.0;offensive_language;neutral
3216;1200968519979945984;1;1.0;offensive_language;positive
3217;1203868633757290496;1;1.0;neither;positive
3218;1202868665877614592;2;1.0;neither;negative
3219;1201698789305831424;1;0.0;offensive_language;positive
3220;1205231385235116032;4;0.0;neither;negative
3221;1203586754965454851;1;1.0;neither;negative
3222;1203878025303142400;3;1.0;neither;negative
3223;1202665392843481089;1;1.0;neither;negative
3224;1204867180858183681;2;1.0;neither;negative
3225;1201054406374035456;1;1.0;neither;neutral
3226;1200969952234295297;1;1.0;neither;positive
3227;1204892116905684992;2;-1.0;offensive_language;negative
3228;1204929259229212672;2;0.0;neither;neutral
3229;1204092654151229442;1;1.0;neither;positive
3230;1204025318635450370;1;1.0;neither;positive
3231;1203697002560798722;1;1.0;neither;positive
